fecha,año,mes,ciudad_origen,ciudad_destino,tipo_transporte,tipo_carga,empresa_transportadora,peso_kg,distancia_km,tiempo_planificado_horas,tiempo_real_horas,retraso_horas,costo_cop,estado_entrega,temperatura_celsius,numero_paradas,calificacion_servicio
2020-05-29,2020,5,Bogotá,Santa Marta,Marítimo,General,CargoRápido,49706.77,1888.8,30.6,44.5,13.9,59080676,Entregado,,0,2.2
2024-04-17,2024,4,Manizales,Villavicencio,Fluvial,Peligrosa,LogiNorte,22482.0,746.1,34.6,29.6,0.0,91511722,Entregado,,0,4.1
2024-10-27,2024,10,Bucaramanga,Medellín,Aéreo,Líquidos,LogiNorte,26489.24,927.9,3.3,2.6,0.0,49227427,Entregado,,0,4.7
2023-01-20,2023,1,Pereira,Pasto,Fluvial,Refrigerada,MoviCarga,23085.2,250.8,23.3,32.9,9.6,14425141,Entregado,3.6,0,1.9
2024-12-14,2024,12,Popayán,Bogotá,Aéreo,Refrigerada,LogiExpress,5134.75,233.6,5.6,7.2,1.6,3341562,Entregado,0.2,0,3.7
2021-03-20,2021,3,Villavicencio,Popayán,Terrestre,Refrigerada,CargoRápido,49674.82,389.5,5.1,6.1,1.0,37607122,Entregado,5.0,2,3.7
2024-11-29,2024,11,Cali,Neiva,Aéreo,Sobredimensionada,ExpressTrans,13830.18,756.7,5.6,7.4,1.8,42767561,Entregado,,0,4.1
2020-04-06,2020,4,Bucaramanga,Neiva,Fluvial,Líquidos,CargaSur,34845.79,415.4,30.0,27.9,0.0,33138406,Entregado,,0,4.2
2024-10-22,2024,10,Neiva,Cali,Fluvial,General,CargoRápido,20692.61,420.7,43.8,46.9,3.1,13172632,Entregado,,0,2.6
2022-07-10,2022,7,Armenia,Bucaramanga,Terrestre,Líquidos,MoviCarga,2671.68,596.9,9.3,7.7,0.0,1087541,Retrasado,,4,4.7
2023-02-18,2023,2,Barranquilla,Ibagué,Aéreo,Peligrosa,ExpressTrans,47855.29,215.3,7.6,11.2,3.6,40860331,Entregado,,0,3.0
2021-05-11,2021,5,Neiva,Pasto,Aéreo,Sobredimensionada,MoviCarga,27648.76,975.5,4.3,5.0,0.7,132856923,Entregado,,0,4.0
2022-10-15,2022,10,Santa Marta,Medellín,Fluvial,Peligrosa,MoviCarga,18598.18,419.1,45.8,43.7,0.0,8498543,Entregado,,0,4.9
2023-04-01,2023,4,Neiva,Pereira,Marítimo,Refrigerada,MoviCarga,16560.28,945.7,104.0,119.5,15.5,42808682,Retrasado,-1.7,0,2.2
2024-01-21,2024,1,Manizales,Villavicencio,Fluvial,Sobredimensionada,CargoNacional,36665.33,378.9,20.4,24.1,3.7,25201200,Retrasado,,0,3.5
2020-04-30,2020,4,Ibagué,Bogotá,Terrestre,General,TransColombia S.A.,20678.37,1271.7,25.8,33.4,7.6,13749317,Entregado,,4,3.0
2020-05-03,2020,5,Pasto,Neiva,Fluvial,Sobredimensionada,TransColombia S.A.,429.96,508.6,12.7,14.9,2.2,513231,Entregado,,0,2.5
2024-07-23,2024,7,Neiva,Manizales,Fluvial,Refrigerada,LogiExpress,45910.64,490.9,26.5,32.7,6.2,34526025,En Tránsito,5.3,0,2.6
2022-04-11,2022,4,Santa Marta,Manizales,Aéreo,Refrigerada,ExpressTrans,34233.68,1047.9,5.9,8.3,2.4,274270736,Entregado,-0.1,0,3.1
2020-04-24,2020,4,Manizales,Bogotá,Aéreo,General,TransAndino,42281.96,844.9,4.0,5.9,1.9,502119273,Entregado,,0,4.4
2021-04-15,2021,4,Barranquilla,Popayán,Fluvial,Peligrosa,TransColombia S.A.,46215.55,594.9,28.8,34.0,5.2,69559916,Entregado,,0,3.4
2020-02-02,2020,2,Barranquilla,Manizales,Aéreo,Sobredimensionada,LogiExpress,15033.92,764.0,5.4,7.5,2.1,102778528,Entregado,,0,2.9
2024-02-23,2024,2,Cali,Armenia,Terrestre,Líquidos,CargaSur,2779.45,683.8,9.3,9.7,0.4,4604201,Retrasado,,4,3.9
2024-05-03,2024,5,Bucaramanga,Bogotá,Marítimo,Sobredimensionada,TransAndino,11484.11,1240.2,60.0,55.8,0.0,29830502,Retrasado,,0,4.8
2021-08-27,2021,8,Villavicencio,Barranquilla,Terrestre,General,ExpressTrans,7795.63,1081.9,16.6,21.9,5.3,10894279,Entregado,,0,2.6
2021-09-23,2021,9,Santa Marta,Bucaramanga,Marítimo,General,CargoNacional,4456.13,1032.7,77.5,89.8,12.3,3010307,Entregado,,0,1.8
2023-05-07,2023,5,Pasto,Armenia,Marítimo,Sobredimensionada,TransColombia S.A.,14663.18,959.3,32.1,45.9,13.8,57704724,Entregado,,0,1.9
2020-12-13,2020,12,Manizales,Pereira,Aéreo,Refrigerada,ExpressTrans,15126.45,693.1,2.4,2.7,0.3,64603848,Entregado,-4.0,0,3.8
2021-05-20,2021,5,Neiva,Manizales,Fluvial,Líquidos,LogiCosta,9857.86,219.5,30.3,44.4,14.1,4664581,Retrasado,,0,2.2
2021-11-05,2021,11,Santa Marta,Bucaramanga,Fluvial,Líquidos,CargoNacional,15091.72,542.1,53.7,61.0,7.3,10799772,Retrasado,,0,2.8
2024-02-14,2024,2,Neiva,Manizales,Fluvial,Líquidos,MoviCarga,16361.72,332.2,59.2,62.5,3.3,18456513,En Tránsito,,0,3.5
2021-01-03,2021,1,Manizales,Armenia,Terrestre,Sobredimensionada,MoviCarga,21978.9,472.4,7.0,9.6,2.6,25844345,Entregado,,3,3.2
2020-10-12,2020,10,Manizales,Cartagena,Aéreo,Peligrosa,CargoNacional,35790.3,989.1,2.4,3.6,1.2,228524621,Entregado,,0,4.0
2024-11-16,2024,11,Neiva,Pereira,Terrestre,Peligrosa,CargoRápido,29731.62,1375.9,31.0,30.2,0.0,88431673,Entregado,,1,4.6
2020-03-31,2020,3,Pasto,Neiva,Fluvial,Peligrosa,LogiNorte,5386.63,214.1,25.3,33.5,8.2,3688292,Retrasado,,0,1.3
2022-02-05,2022,2,Pereira,Ibagué,Aéreo,Peligrosa,TransColombia S.A.,24190.28,495.4,7.5,6.5,0.0,137814086,Entregado,,0,4.3
2021-12-03,2021,12,Santa Marta,Armenia,Aéreo,Líquidos,TransAndino,17480.18,297.6,6.3,7.0,0.7,10734528,Entregado,,0,4.2
2020-02-16,2020,2,Armenia,Bucaramanga,Terrestre,Refrigerada,MoviCarga,25848.1,850.3,16.0,17.6,1.6,36377624,Entregado,5.4,5,3.7
2023-08-04,2023,8,Manizales,Pereira,Fluvial,General,LogiCosta,44166.56,442.2,37.8,30.4,0.0,25890176,Entregado,,0,4.7
2024-06-18,2024,6,Medellín,Manizales,Terrestre,Líquidos,CargoNacional,18353.07,335.8,7.5,9.5,2.0,10623157,Entregado,,5,3.8
2022-03-06,2022,3,Pasto,Pereira,Terrestre,Peligrosa,CargaSur,42291.34,945.2,13.0,16.8,3.8,49711869,Entregado,,4,3.1
2023-10-08,2023,10,Cali,Pereira,Terrestre,Refrigerada,ExpressTrans,5935.75,591.3,13.0,13.9,0.9,6988256,Entregado,2.5,3,3.7
2023-07-25,2023,7,Ibagué,Villavicencio,Aéreo,Líquidos,CargoNacional,24533.14,340.3,3.9,4.4,0.5,19680774,Entregado,,0,3.5
2020-10-06,2020,10,Barranquilla,Popayán,Fluvial,Líquidos,CargoRápido,32688.18,415.9,41.5,53.8,12.3,25542931,Entregado,,0,1.8
2024-06-17,2024,6,Villavicencio,Barranquilla,Marítimo,General,ExpressTrans,11319.69,790.7,99.0,118.4,19.4,24954812,Entregado,,0,1.8
2023-03-18,2023,3,Medellín,Bucaramanga,Marítimo,Líquidos,TransColombia S.A.,38024.21,1050.3,45.0,49.4,4.4,117521253,Entregado,,0,2.7
2024-11-26,2024,11,Bogotá,Ibagué,Marítimo,Peligrosa,LogiExpress,22009.59,1989.7,98.5,95.1,0.0,134061219,Entregado,,0,4.4
2023-12-26,2023,12,Pasto,Neiva,Fluvial,Refrigerada,LogiCosta,7047.82,284.3,24.4,20.5,0.0,3534726,Entregado,2.0,0,4.3
2023-12-12,2023,12,Cartagena,Bucaramanga,Marítimo,Líquidos,LogiExpress,6865.89,1575.2,63.5,53.4,0.0,16250064,Entregado,,0,4.7
2020-09-28,2020,9,Barranquilla,Cali,Marítimo,Refrigerada,LogiNorte,24523.99,1281.6,49.8,54.3,4.5,63706725,Entregado,6.4,0,2.6
2022-11-21,2022,11,Neiva,Cartagena,Marítimo,Sobredimensionada,TransAndino,16431.74,304.2,98.3,129.1,30.8,13039868,En Tránsito,,0,2.0
2022-01-03,2022,1,Armenia,Medellín,Fluvial,Refrigerada,LogiNorte,41259.9,471.6,31.4,31.4,0.0,41100760,Entregado,6.1,0,4.8
2023-10-29,2023,10,Villavicencio,Bogotá,Terrestre,General,TransAndino,912.44,1397.7,30.2,33.8,3.6,3799930,Entregado,,3,2.7
2023-11-11,2023,11,Popayán,Cali,Marítimo,Refrigerada,ExpressTrans,4757.67,912.7,31.9,40.4,8.5,7706574,Entregado,3.1,0,2.1
2024-03-26,2024,3,Barranquilla,Santa Marta,Terrestre,General,TransColombia S.A.,10749.72,163.0,2.6,3.0,0.4,2825722,Entregado,,0,4.2
2024-07-31,2024,7,Medellín,Popayán,Fluvial,Refrigerada,TransAndino,3634.33,399.0,55.8,48.6,0.0,3500567,Entregado,-3.2,0,4.8
2024-03-22,2024,3,Armenia,Cali,Aéreo,General,CargoRápido,28208.23,810.3,3.0,3.1,0.1,106132472,Entregado,,0,4.4
2023-06-15,2023,6,Manizales,Santa Marta,Aéreo,General,LogiExpress,7086.66,323.2,6.4,6.7,0.3,16513592,Retrasado,,0,3.7
2023-08-13,2023,8,Medellín,Cartagena,Marítimo,General,ExpressTrans,10351.74,1331.8,42.1,45.2,3.1,39332606,Entregado,,0,3.3
2021-05-05,2021,5,Santa Marta,Pereira,Terrestre,Refrigerada,TransAndino,31940.31,153.0,2.0,1.6,0.0,6855031,Retrasado,-0.9,3,4.9
2023-03-10,2023,3,Pereira,Bucaramanga,Aéreo,Sobredimensionada,LogiExpress,932.8,267.5,3.6,3.0,0.0,743942,Entregado,,0,4.5
2023-07-11,2023,7,Neiva,Ibagué,Fluvial,Sobredimensionada,LogiNorte,4213.15,498.8,49.0,48.7,0.0,4048706,En Tránsito,,0,4.2
2024-07-12,2024,7,Cali,Pasto,Marítimo,Sobredimensionada,LogiCosta,31751.28,1718.7,89.4,75.7,0.0,160730187,Entregado,,0,4.8
2020-04-28,2020,4,Barranquilla,Medellín,Fluvial,General,TransAndino,30653.61,185.8,52.0,65.6,13.6,5416413,Entregado,,0,1.2
2020-01-24,2020,1,Cali,Ibagué,Marítimo,Líquidos,CargoRápido,39171.06,1525.3,40.0,35.6,0.0,144810762,Entregado,,0,4.9
2024-04-28,2024,4,Popayán,Bogotá,Marítimo,Sobredimensionada,ExpressTrans,26240.33,747.0,117.6,145.7,28.1,39488439,Entregado,,0,1.1
2024-10-25,2024,10,Pasto,Cali,Marítimo,Refrigerada,ExpressTrans,38689.11,1820.3,88.7,78.1,0.0,132808148,Entregado,6.2,0,4.0
2020-04-04,2020,4,Santa Marta,Bucaramanga,Fluvial,Refrigerada,CargoNacional,46564.89,707.4,45.2,65.1,19.9,109949794,Entregado,-0.8,0,1.6
2024-01-15,2024,1,Bucaramanga,Cartagena,Terrestre,Líquidos,CargaSur,6058.11,1026.3,24.4,23.3,0.0,11125704,Entregado,,0,5.0
2020-05-21,2020,5,Popayán,Santa Marta,Marítimo,Peligrosa,CargaSur,4410.64,1076.5,59.4,59.6,0.2,15398987,Entregado,,0,3.7
2022-01-24,2022,1,Pasto,Santa Marta,Aéreo,Líquidos,MoviCarga,7613.26,1132.4,2.1,2.5,0.4,79039916,Entregado,,0,3.5
2021-11-17,2021,11,Bogotá,Armenia,Fluvial,Peligrosa,LogiExpress,10339.2,789.0,37.2,54.8,17.6,27317871,Retrasado,,0,1.4
2020-03-30,2020,3,Popayán,Barranquilla,Fluvial,Peligrosa,TransAndino,48730.28,205.2,17.7,15.8,0.0,27405682,Retrasado,,0,4.6
2022-06-09,2022,6,Manizales,Cali,Aéreo,Peligrosa,ExpressTrans,42560.59,1126.0,4.4,6.1,1.7,246239563,Retrasado,,0,3.7
2021-02-19,2021,2,Cali,Armenia,Terrestre,Refrigerada,LogiExpress,8302.31,725.8,12.9,15.2,2.3,17544688,Entregado,-2.3,2,3.0
2024-10-11,2024,10,Medellín,Cali,Aéreo,Peligrosa,LogiCosta,2112.46,1035.9,4.0,3.5,0.0,9100896,Entregado,,0,4.5
2023-10-18,2023,10,Cartagena,Bucaramanga,Aéreo,General,LogiNorte,42744.61,756.0,5.3,4.6,0.0,111893340,Retrasado,,0,4.1
2020-05-06,2020,5,Armenia,Villavicencio,Aéreo,Refrigerada,MoviCarga,41201.3,572.2,5.8,7.3,1.5,162194782,Entregado,5.6,0,3.5
2020-05-12,2020,5,Barranquilla,Neiva,Fluvial,Refrigerada,LogiExpress,45263.39,689.1,31.9,26.5,0.0,60201358,Retrasado,2.5,0,4.8
2022-03-19,2022,3,Santa Marta,Bogotá,Fluvial,Sobredimensionada,CargoNacional,17761.77,740.4,28.5,31.7,3.2,18500837,Retrasado,,0,3.1
2023-08-18,2023,8,Cartagena,Ibagué,Fluvial,Líquidos,TransAndino,3142.86,331.9,20.2,19.0,0.0,4315832,Retrasado,,0,4.6
2024-06-30,2024,6,Ibagué,Armenia,Terrestre,Sobredimensionada,CargaSur,24036.25,1183.1,22.0,26.3,4.3,37082537,Entregado,,2,2.7
2021-10-15,2021,10,Pasto,Barranquilla,Terrestre,Peligrosa,TransColombia S.A.,40451.83,733.9,13.5,16.3,2.8,32119170,Entregado,,1,2.6
2023-09-07,2023,9,Barranquilla,Bucaramanga,Terrestre,Refrigerada,LogiCosta,42340.6,1206.2,22.3,30.9,8.6,133451797,Retrasado,-2.7,4,1.5
2024-02-20,2024,2,Neiva,Bucaramanga,Terrestre,Peligrosa,LogiCosta,28223.96,866.5,18.2,27.1,8.9,66130802,Entregado,,3,1.8
2020-12-25,2020,12,Santa Marta,Bogotá,Terrestre,General,MoviCarga,30122.97,78.9,1.3,1.3,0.0,4837390,Entregado,,1,4.3
2020-12-29,2020,12,Popayán,Villavicencio,Marítimo,General,TransColombia S.A.,7470.83,1498.0,37.6,33.0,0.0,21446685,Entregado,,0,4.1
2023-12-13,2023,12,Manizales,Pereira,Terrestre,Peligrosa,ExpressTrans,16197.9,1465.0,21.1,23.3,2.2,49789294,Retrasado,,3,3.1
2020-12-22,2020,12,Neiva,Ibagué,Marítimo,Refrigerada,LogiCosta,40741.27,943.3,94.5,95.1,0.6,29077267,Entregado,4.1,0,4.1
2024-10-08,2024,10,Villavicencio,Pasto,Terrestre,Refrigerada,LogiCosta,15979.02,1222.8,19.0,23.7,4.7,14855135,Entregado,1.5,2,3.2
2021-05-02,2021,5,Bucaramanga,Pereira,Aéreo,General,CargaSur,22386.83,465.2,3.5,3.0,0.0,38237432,Entregado,,0,4.0
2022-03-01,2022,3,Santa Marta,Villavicencio,Fluvial,Refrigerada,LogiNorte,24704.79,396.2,44.8,39.0,0.0,30993881,Entregado,3.5,0,4.7
2020-11-29,2020,11,Santa Marta,Medellín,Terrestre,Peligrosa,TransColombia S.A.,16003.97,1429.9,33.3,30.6,0.0,32922056,Devuelto,,5,4.1
2020-07-09,2020,7,Bucaramanga,Manizales,Fluvial,General,LogiNorte,47127.87,257.2,65.4,59.5,0.0,11005569,Entregado,,0,4.2
2023-11-28,2023,11,Ibagué,Villavicencio,Marítimo,Peligrosa,ExpressTrans,11953.66,384.4,78.9,109.5,30.6,4275426,Entregado,,0,1.6
2021-08-26,2021,8,Armenia,Manizales,Fluvial,Refrigerada,LogiExpress,1384.21,261.0,29.5,25.3,0.0,1233423,Retrasado,0.2,0,4.5
2023-09-15,2023,9,Cartagena,Medellín,Fluvial,Refrigerada,CargaSur,44286.09,390.1,38.7,38.1,0.0,35222411,Entregado,-1.5,0,4.1
2024-03-20,2024,3,Neiva,Manizales,Terrestre,General,CargaSur,40428.19,650.3,9.3,8.9,0.0,17153452,Entregado,,3,4.8
2022-05-07,2022,5,Ibagué,Neiva,Fluvial,Líquidos,MoviCarga,23865.49,201.3,66.2,86.1,19.9,16025501,Entregado,,0,2.2
2023-10-19,2023,10,Pasto,Cali,Terrestre,Sobredimensionada,CargoNacional,47458.17,292.4,6.0,5.6,0.0,8418893,Entregado,,0,5.0
2022-06-10,2022,6,Barranquilla,Popayán,Aéreo,Líquidos,ExpressTrans,16055.5,927.1,6.8,5.9,0.0,115515487,Entregado,,0,4.9
2022-11-30,2022,11,Santa Marta,Popayán,Terrestre,Líquidos,LogiCosta,26175.84,658.4,11.6,10.5,0.0,33948483,En Tránsito,,0,4.9
2023-02-26,2023,2,Villavicencio,Medellín,Marítimo,Líquidos,CargaSur,43906.89,749.0,86.9,104.3,17.4,50938039,En Tránsito,,0,1.6
2023-06-20,2023,6,Pasto,Neiva,Fluvial,General,LogiNorte,44489.75,365.5,26.3,34.8,8.5,86437768,Retrasado,,0,1.0
2024-08-01,2024,8,Villavicencio,Cartagena,Marítimo,Peligrosa,TransAndino,42925.92,1464.2,117.4,112.7,0.0,103853368,Retrasado,,0,4.8
2021-10-19,2021,10,Cartagena,Villavicencio,Fluvial,Líquidos,LogiExpress,9477.99,287.4,61.4,81.0,19.6,12200377,Entregado,,0,2.2
2022-11-21,2022,11,Villavicencio,Cali,Terrestre,Peligrosa,CargoRápido,20228.92,1181.7,19.4,23.2,3.8,22335025,Entregado,,1,3.3
2021-05-25,2021,5,Bogotá,Ibagué,Terrestre,Peligrosa,MoviCarga,13771.48,1244.1,20.7,25.8,5.1,13872364,En Tránsito,,0,2.7
2022-09-28,2022,9,Pasto,Santa Marta,Aéreo,Sobredimensionada,LogiCosta,27611.55,544.2,7.0,6.9,0.0,123176391,Entregado,,0,4.0
2020-04-11,2020,4,Cali,Popayán,Aéreo,Refrigerada,MoviCarga,33916.99,469.1,4.5,3.7,0.0,176837592,Entregado,-4.9,0,4.9
2023-08-18,2023,8,Cali,Manizales,Terrestre,Refrigerada,ExpressTrans,30456.36,1417.4,20.7,26.8,6.1,51303858,En Tránsito,6.6,2,3.0
2021-03-22,2021,3,Santa Marta,Cartagena,Fluvial,Líquidos,LogiExpress,466.64,799.6,70.0,97.1,27.1,1132052,Retrasado,,0,1.4
2023-11-02,2023,11,Medellín,Ibagué,Terrestre,Peligrosa,ExpressTrans,32065.68,1299.2,25.8,33.5,7.7,113769998,Entregado,,2,2.7
2022-11-25,2022,11,Villavicencio,Barranquilla,Terrestre,Líquidos,LogiNorte,33060.46,1037.1,15.1,19.0,3.9,102644067,Entregado,,2,3.4
2022-04-08,2022,4,Pereira,Villavicencio,Terrestre,Líquidos,LogiCosta,40819.13,547.6,8.0,10.2,2.2,46846128,Entregado,,3,3.4
2023-10-07,2023,10,Bucaramanga,Pasto,Marítimo,Refrigerada,CargoRápido,9138.68,465.9,36.3,35.6,0.0,14318404,Entregado,-2.6,0,4.7
2021-11-18,2021,11,Manizales,Medellín,Aéreo,Peligrosa,MoviCarga,37236.08,507.1,6.7,6.9,0.2,78009569,Entregado,,0,4.4
2022-08-21,2022,8,Bogotá,Popayán,Terrestre,Sobredimensionada,MoviCarga,25073.82,1307.9,23.7,23.9,0.2,20829302,Entregado,,1,3.6
2021-02-14,2021,2,Bucaramanga,Santa Marta,Fluvial,Refrigerada,CargaSur,43133.46,267.2,16.8,17.4,0.6,44906742,Entregado,-4.2,0,4.0
2021-03-04,2021,3,Villavicencio,Armenia,Aéreo,Líquidos,CargoNacional,24529.9,963.6,2.5,3.1,0.6,187495247,Entregado,,0,4.5
2022-02-24,2022,2,Bogotá,Medellín,Aéreo,Peligrosa,TransColombia S.A.,44611.12,956.8,5.2,4.2,0.0,97304751,Entregado,,0,4.2
2024-12-01,2024,12,Bucaramanga,Cartagena,Aéreo,General,LogiNorte,25216.49,506.1,2.4,2.0,0.0,143337761,Entregado,,0,4.5
2022-12-09,2022,12,Bucaramanga,Santa Marta,Aéreo,Peligrosa,TransAndino,18026.62,388.4,7.7,11.1,3.4,36509987,Entregado,,0,3.2
2020-09-25,2020,9,Barranquilla,Villavicencio,Terrestre,Líquidos,CargoRápido,8532.34,581.6,8.8,7.3,0.0,13355631,En Tránsito,,2,4.8
2023-06-30,2023,6,Bogotá,Manizales,Terrestre,General,TransColombia S.A.,2506.93,217.9,3.8,3.4,0.0,618282,Entregado,,5,4.2
2023-11-24,2023,11,Manizales,Neiva,Terrestre,Peligrosa,LogiNorte,33117.06,1010.6,19.9,24.4,4.5,28210557,Entregado,,0,3.0
2023-06-19,2023,6,Medellín,Bucaramanga,Terrestre,General,TransAndino,10012.47,339.6,6.7,7.8,1.1,3414458,Entregado,,5,3.9
2020-11-24,2020,11,Bogotá,Pasto,Fluvial,Refrigerada,TransAndino,16597.12,151.8,52.3,75.0,22.7,10882892,En Tránsito,-3.1,0,1.1
2022-11-13,2022,11,Medellín,Villavicencio,Terrestre,Peligrosa,MoviCarga,22891.89,1467.1,29.0,24.2,0.0,85068212,Entregado,,0,4.9
2022-01-07,2022,1,Villavicencio,Manizales,Marítimo,Sobredimensionada,LogiExpress,4840.42,1588.9,28.4,39.7,11.3,15261386,Entregado,,0,1.5
2022-06-15,2022,6,Pasto,Cartagena,Terrestre,Peligrosa,CargaSur,9225.18,631.1,8.0,7.9,0.0,8525105,Entregado,,3,4.8
2023-08-21,2023,8,Popayán,Villavicencio,Aéreo,General,CargoNacional,34838.88,258.6,7.7,7.0,0.0,58018318,Entregado,,0,4.8
2023-10-21,2023,10,Santa Marta,Cali,Fluvial,Peligrosa,LogiCosta,1537.93,594.9,62.3,92.3,30.0,1452404,Entregado,,0,1.2
2022-04-22,2022,4,Santa Marta,Bogotá,Terrestre,Peligrosa,CargaSur,716.77,1309.1,21.5,28.4,6.9,2166996,Entregado,,1,3.5
2023-10-03,2023,10,Armenia,Bucaramanga,Terrestre,Sobredimensionada,MoviCarga,24148.29,1012.4,15.4,13.9,0.0,62735184,Entregado,,4,4.1
2023-08-10,2023,8,Popayán,Cali,Fluvial,Sobredimensionada,CargoNacional,3835.78,469.6,26.5,39.2,12.7,1378456,Entregado,,0,2.0
2022-04-05,2022,4,Armenia,Barranquilla,Terrestre,Sobredimensionada,TransAndino,40082.94,699.7,9.4,10.5,1.1,22346157,Retrasado,,3,4.2
2020-02-06,2020,2,Medellín,Santa Marta,Fluvial,General,CargoRápido,27500.03,686.8,59.5,87.7,28.2,74747270,Entregado,,0,1.8
2023-09-02,2023,9,Manizales,Santa Marta,Marítimo,Peligrosa,TransColombia S.A.,40847.78,1735.3,55.9,74.7,18.8,184520353,Entregado,,0,1.5
2022-07-15,2022,7,Medellín,Cali,Aéreo,General,CargaSur,17821.44,833.7,6.8,8.0,1.2,68483224,En Tránsito,,0,4.4
2022-10-05,2022,10,Cali,Popayán,Fluvial,General,ExpressTrans,30581.5,271.9,67.8,72.9,5.1,24331574,Entregado,,0,3.2
2020-08-08,2020,8,Villavicencio,Pereira,Terrestre,Líquidos,LogiExpress,38630.04,703.2,10.6,15.6,5.0,22725671,Entregado,,3,2.5
2024-02-16,2024,2,Bogotá,Pasto,Fluvial,Líquidos,TransAndino,46226.11,657.7,66.6,85.5,18.9,51553190,Entregado,,0,1.2
2023-09-08,2023,9,Pasto,Manizales,Marítimo,Líquidos,LogiNorte,20991.37,1335.3,90.5,88.1,0.0,43571271,Entregado,,0,4.3
2024-07-06,2024,7,Cali,Barranquilla,Fluvial,Líquidos,CargoRápido,15015.77,606.0,63.6,82.6,19.0,42172305,Retrasado,,0,1.3
2023-07-02,2023,7,Neiva,Cartagena,Marítimo,Refrigerada,CargoNacional,25244.28,1480.3,54.9,48.4,0.0,58621400,En Tránsito,2.4,0,4.7
2022-05-04,2022,5,Manizales,Villavicencio,Marítimo,Sobredimensionada,TransColombia S.A.,26184.23,343.0,38.0,48.2,10.2,11898338,Entregado,,0,1.2
2021-08-09,2021,8,Manizales,Cartagena,Aéreo,General,ExpressTrans,10279.65,741.2,4.2,4.7,0.5,67638832,Entregado,,0,4.1
2021-04-04,2021,4,Neiva,Manizales,Fluvial,Refrigerada,CargoRápido,39236.93,669.2,29.3,37.1,7.8,102604497,Entregado,7.4,0,3.5
2021-10-02,2021,10,Ibagué,Bogotá,Terrestre,Peligrosa,MoviCarga,31066.03,1182.3,15.8,21.8,6.0,102060478,Entregado,,5,3.2
2022-01-23,2022,1,Villavicencio,Pasto,Aéreo,Refrigerada,ExpressTrans,22495.86,1183.5,2.4,3.5,1.1,201572436,Entregado,-4.5,0,3.8
2021-06-25,2021,6,Cali,Barranquilla,Marítimo,General,CargaSur,23369.93,1893.7,27.8,40.3,12.5,118280369,Entregado,,0,1.9
2024-09-22,2024,9,Manizales,Cartagena,Fluvial,Líquidos,CargoRápido,17968.47,659.6,31.1,29.7,0.0,12149486,Entregado,,0,4.5
2022-05-01,2022,5,Ibagué,Pasto,Fluvial,General,CargaSur,11137.78,288.7,31.9,33.6,1.7,5895501,Entregado,,0,4.0
2023-02-23,2023,2,Armenia,Villavicencio,Terrestre,General,CargaSur,22338.8,1361.5,21.1,26.1,5.0,88117520,Entregado,,5,3.4
2022-02-20,2022,2,Popayán,Villavicencio,Terrestre,Sobredimensionada,ExpressTrans,27057.84,460.1,6.0,8.3,2.3,17894580,Retrasado,,4,2.9
2020-03-30,2020,3,Cartagena,Neiva,Aéreo,Peligrosa,CargoRápido,4209.04,296.0,7.8,10.5,2.7,9714590,Entregado,,0,2.7
2023-07-13,2023,7,Villavicencio,Barranquilla,Fluvial,General,MoviCarga,26933.94,606.8,70.6,94.8,24.2,67094948,Entregado,,0,2.1
2020-11-10,2020,11,Bogotá,Ibagué,Marítimo,General,LogiExpress,3755.08,602.6,48.2,40.9,0.0,8308887,Entregado,,0,4.4
2022-07-12,2022,7,Manizales,Pereira,Fluvial,Peligrosa,TransColombia S.A.,19536.14,226.9,12.4,16.2,3.8,5093229,Entregado,,0,2.5
2024-10-03,2024,10,Medellín,Pereira,Terrestre,Peligrosa,ExpressTrans,30367.64,458.2,5.9,6.3,0.4,35555683,Entregado,,0,4.0
2022-12-28,2022,12,Barranquilla,Cali,Fluvial,Líquidos,ExpressTrans,48010.7,243.6,52.6,75.7,23.1,50310936,Entregado,,0,1.6
2020-01-23,2020,1,Ibagué,Popayán,Aéreo,General,TransColombia S.A.,350.99,796.7,5.2,7.6,2.4,1586496,En Tránsito,,0,3.4
2021-12-05,2021,12,Barranquilla,Santa Marta,Aéreo,Refrigerada,CargoNacional,11117.32,1034.7,3.2,3.0,0.0,135244802,Entregado,6.1,0,4.9
2023-01-29,2023,1,Santa Marta,Neiva,Terrestre,Peligrosa,LogiExpress,12609.31,336.3,5.3,7.8,2.5,5906378,Entregado,,5,3.2
2020-07-23,2020,7,Cartagena,Manizales,Terrestre,Refrigerada,CargaSur,24344.48,526.1,7.9,10.2,2.3,11283362,Entregado,2.4,2,3.5
2020-12-11,2020,12,Bogotá,Pereira,Aéreo,Refrigerada,LogiNorte,13906.32,559.5,6.1,6.3,0.2,51459002,Entregado,5.1,0,4.0
2020-08-10,2020,8,Cali,Neiva,Terrestre,Peligrosa,CargoNacional,44575.72,334.8,4.8,5.9,1.1,34602127,Retrasado,,0,4.3
2023-07-17,2023,7,Bogotá,Popayán,Fluvial,Líquidos,MoviCarga,45324.55,508.5,44.6,66.9,22.3,68746015,Entregado,,0,1.5
2021-04-02,2021,4,Popayán,Villavicencio,Marítimo,Refrigerada,TransAndino,25106.05,453.9,58.9,47.6,0.0,18439891,Entregado,7.8,0,4.7
2024-03-30,2024,3,Ibagué,Cali,Fluvial,Refrigerada,CargoNacional,28361.23,517.8,64.3,58.0,0.0,66353246,Entregado,-4.5,0,4.8
